Date,nps,Comments,nps_scaled
2023-09-03,10,Muy facil,5
2023-09-03,10,Porque es fácil y rápido.,5
2023-09-03,9,fue claro y facil hacerlo,4
2023-09-03,10,EXCELENTE,5
2023-09-03,10,Muy facil de realizar mi reservacion,5
2023-09-03,10,Facilidad en linea,5
2023-09-03,10,Rapidez,5
2023-09-03,9,"Casi. perfecto, si no trataran de ensartarme en cada paso creo que seria un mejor servicio",4
2023-09-03,10,Buena interfaz y amable,5
2023-09-03,9,POR LA FACILIDAD DE LA FUNCIONALIDAD,4
2023-09-03,10,Es sencillo y fácil para el usuario,5
2023-09-03,10,facil rapido,5
2023-09-03,10,RAPIDO,5
2023-09-03,10,excelente servicio,5
2023-09-03,10,FACIL,5
2023-09-03,10,x,5
2023-09-03,9,Fluye bien el proceso,4
2023-09-03,10,ES MUY AMIGABLE,5
2023-08-03,9,EL TRAMITE SE ME HACE SENCILLO Y RAPIDO,4
2023-08-03,10,"rapido,seguro,confiable",5
2023-08-03,10,POR RAPIDEZ,5
2023-08-03,10,"fue sencillo , rapido, y entendible.",5
2023-08-03,10,siempre he tenido buen servicio,5
2023-08-03,10,Todo muy rápido y efectivo,5
2023-08-03,10,EL SERVICIO ES MUY COMODO Y FACIL,5
2023-08-03,10,estuvo fácil,5
2023-08-03,10,TRAMITE AGIL,5
2023-08-03,10,rapido facil,5
2023-08-03,10,NO TUVE CONTRATIEMPOS,5
2023-08-03,9,SERVICIO,4
2023-08-03,10,SIN PROBLEMAS,5
2023-08-03,10,FACIL ACCESO,5
2023-08-03,10,GRACIAS,5
2023-08-03,10,Los amo.,5
2023-08-03,10,EXCELENTE SERVICIO,5
2023-08-03,10,por que pude cambiar  el nombre dela persona del vuelo,5
2023-08-03,9,Pude cambiar exitosamente mi vuelo,4
2023-08-03,9,facilidad,4
2023-08-03,10,El proceso es facil y rapido,5
2023-08-03,10,exlente,5
2023-08-03,10,super rapida y nada compleja,5
2023-08-03,10,MUY EFICAZ,5
2023-08-03,10,buena velocidad de respuesta,5
2023-08-03,10,facil y rapido,5
2023-08-03,10,todo el proceso es muy amigable,5
2023-08-03,10,Facil de navegar,5
2023-08-03,10,buena atención,5
2023-08-03,9,Precio,4
2023-08-03,10,FACIL,5
2023-08-03,10,MUY BUENO,5
2023-08-03,10,Facil uso en su pagina,5
2023-08-03,10,"Fácil y Rápido, todo muy claro y amigable",5
2023-08-03,10,Todo fue muy rápido y sencillo,5
2023-08-03,10,muy rápido y sencillo,5
2023-08-03,10,BUEN TRABAJO,5
2023-08-03,10,OK,5
2023-08-03,9,Por la flexibilidad,4
2023-08-03,10,CALIDAD Y SERVIICIO,5
2023-08-03,10,BUEN SERVCIO,5
2023-08-03,10,RAPIDO Y CLARO,5
2023-08-03,10,Facilidad de navegación,5
2023-08-03,10,FACIL,5
2023-08-03,10,excelente servicio,5
2023-08-03,10,EXCELENTE,5
2023-08-03,10,POR SUS ATENCIONES SUS AVIONES NUEVOS,5
2023-08-03,9,me gusto,4
2023-08-03,10,Por la rapidez del proceso,5
2023-08-03,10,es facil y rapido,5
2023-08-03,10,eficiencia y varias opciones,5
2023-08-03,9,por practicos y facilidad en reserva,4
2023-08-03,10,por lo frapido qu son,5
2023-08-03,10,excelente todo,5
2023-08-03,10,Todo bien,5
2023-08-03,10,precio,5
2023-08-03,10,EXCELENE SERVICIO,5
2023-08-03,10,SU FACIL DE HACER COMPRAR DE VUELOS,5
2023-08-03,10,"EXCELENTE SERVICIO, MUY ENTENDIBLE",5
2023-07-03,10,"Muy buen servicio, muy sencillo.",5
2023-07-03,10,excelente servicio y rapidez,5
2023-07-03,10,Todo el proceso se realizo muy bien,5
2023-07-03,10,FACILIDAD,5
2023-07-03,9,por que en el cambio no me da la opción de pago con tarjeta de debito,4
2023-07-03,10,FUE RAPIDO,5
2023-07-03,10,"mi boleto es Priority y aun así me pide pagar por cambiar de asiento, me parece una exageracion",5
2023-07-03,10,servicio,5
2023-07-03,10,Muy intuitivo,5
2023-07-03,10,su servidor es amigable,5
2023-07-03,9,acceso amigable,4
2023-07-03,10,Eficiente,5
2023-07-03,10,POR EL BUEN SERVICIO,5
2023-07-03,10,porque fue facil,5
2023-07-03,10,Fácil transacción,5
2023-07-03,9,"El portal te guia paso a paso, solo en la hora de dividir los equipajes seleccionados por cada uno no entendi como hacerlos",4
2023-07-03,10,BUENA ATENCION,5
2023-07-03,10,El proceso es muy fácil,5
2023-07-03,10,facil,5
2023-07-03,9,ES FACIL DE REALIZAR,4
2023-07-03,10,Muy facil y amigable,5
2023-07-03,10,excelente,5
2023-07-03,9,BUEN SERVICIO,4
2023-07-03,10,esta facil,5
2023-07-03,10,accesibilidad,5
2023-07-03,10,PUEDES HACER CAMBIOS EN CUALQUIER MOMENTO,5
2023-07-03,10,fue muy rápido hacer el cambio de nombre de pasajero,5
2023-07-03,10,porque hacen un servicio excelente y muy fácil,5
2023-07-03,10,Buena atencion,5
2023-07-03,9,MUY ACCESIBLE AL MOMENTO DE REALIZAR CAMBIOS,4
2023-07-03,10,la rapidez y claridad de la pagina,5
2023-07-03,10,Eficiencia,5
2023-07-03,10,TODO MUY SENCILLO Y FACIL DE PROCESAR,5
2023-07-03,10,RAPIDEZ,5
2023-07-03,10,todo funciona bien y es facil de entender,5
2023-07-03,10,Facilidad en la compra,5
2023-07-03,10,es bueno,5
2023-07-03,10,EXCELENTE SERVICIO,5
2023-07-03,9,por la facilidad y lo angil para realizar compra y actualizaciones de la compra,4
2023-07-03,9,precio,4
2023-07-03,10,practico,5
2023-07-03,10,buenos,5
2023-07-03,10,LO MEJOR,5
2023-07-03,10,POR SUS PRECIOS ACCESIBLES,5
2023-07-03,10,funciono,5
2023-07-03,9,Fue bastante fácil y económico,4
2023-07-03,10,Eficiencia,5
2023-07-03,9,EXELENTE,4
2023-07-03,10,"es muy sencillo e intuitivo, me gusta la plataforma web y la aplicacion movil.",5
2023-07-03,10,buenas opciones de vuelos y precios competitivos,5
2023-07-03,10,Es un servicio barato,5
2023-07-03,10,Muy buenos precios y buen servicio.,5
2023-07-03,10,PUDE HACER CAMBIOS,5
2023-07-03,10,Rápido,5
2023-07-03,9,ok,4
2023-07-03,9,rapido,4
2023-07-03,10,muy fácil hacer reservación al gusto,5
2023-07-03,10,me ayudó a corregir sin problema,5
2023-07-03,10,Excelente servicio,5
2023-07-03,9,MUY FACIL,4
2023-07-03,10,económico y calidad,5
2023-07-03,9,es un procedimiento sencillo,4
2023-07-03,10,MUY FÁCIL Y RÁPIDO.,5
2023-07-03,10,FUE FÁCIL Y ACCESIBLE,5
2023-07-03,10,"Velocidad, transparencia, seguridad",5
2023-07-03,9,POR LOS PRECIOS Y FACILIDADES DE CAMBIO DE ITINERARIO,4
2023-07-03,10,MUCHISIMAS GRACIAS SON LA MEJOR LINEA AEREA DE MEXICO!!! BILLONES DE GRAX,5
2023-07-03,10,MUY AMIGABLE LA PAGINA,5
2023-07-03,9,POR EL SERVICIO,4
2023-07-03,10,excelentes,5
2023-07-03,10,Todo cool y fácil,5
2023-07-03,10,es sencillo hacer cambios,5
2023-06-03,10,facilidad,5
2023-06-03,10,la mejor,5
2023-06-03,10,rapidez,5
2023-06-03,10,Por lo practico,5
2023-06-03,10,es bueno,5
2023-06-03,10,porque si,5
2023-06-03,10,CAMBIAN LOS VUELOS,5
2023-06-03,10,TODO BIEN,5
2023-06-03,10,por el Servicio,5
2023-06-03,10,SE PUEDE CANCELAR EL VIAJE O CAMBIAR,5
2023-06-03,10,ES MUY FACIL,5
2023-06-03,10,Muy amables y funcional la forma de operar,5
2023-06-03,10,super facil,5
2023-06-03,9,na,4
2023-06-03,10,si,5
2023-06-03,10,OK,5
2023-06-03,10,Por que es muy practica,5
2023-06-03,10,EXCELENTE,5
2023-06-03,9,RAPIDO Y EFICIENTE,4
2023-06-03,10,Muy agil y facil de entender la pagina,5
2023-06-03,10,MUY SENCILLA Y COMODA LA MANERA DE CAMBIAR EL VUELO,5
2023-06-03,9,ESTA FACIL DE SEGUIR,4
2023-06-03,10,RAPIDO Y SENCILLO,5
2023-06-03,10,"Excelente servicio,",5
2023-06-03,10,Funciona bien,5
2023-06-03,10,Buen servicio,5
2023-06-03,10,TODO BIEN,5
2023-06-03,10,ME AGRADA SU SERVICIO,5
2023-06-03,10,MUY ACCESIBLES,5
2023-06-03,10,PRECIO Y SERVICIO,5
2023-06-03,10,mas rapido y acecible,5
2023-06-03,10,eficaz,5
2023-06-03,10,MUY ACCESIBLE,5
2023-06-03,10,Facilidad al comprar boletos,5
2023-06-03,10,ES MAS RAPIDO,5
2023-06-03,10,TODOFACIL Y RAPIDO,5
2023-06-03,10,buen servicio,5
2023-06-03,9,CLARIDad e la pagina web,4
2023-06-03,10,POR LOS EXCELENTES PRECIOS,5
2023-06-03,10,facil realizas reservación,5
2023-06-03,9,"ESTA FACIL MODIFICAR, AGREGAR, QUITAR ES MAS SENCILLO",4
2023-06-03,10,me gusta su servicio,5
2023-05-03,10,transparencia de la pagina y fcilidad,5
2023-05-03,10,facil,5
2023-05-03,10,bueno,5
2023-05-03,9,Plataforma Amigable,4
2023-05-03,10,Exelente servicio al hacer cambios de reservacion,5
2023-05-03,9,es una GUI muy intuitiiva,4
2023-05-03,9,Son responsables,4
2023-05-03,10,Flexibilidad,5
2023-05-03,9,"rápido, claros y confiables",4
2023-05-03,10,Fue sencillo,5
2023-05-03,10,por que es muy fácil entrar a la pagina,5
2023-05-03,10,EXCELENTE SERVICIO,5
2023-05-03,10,muy rapido,5
2023-05-03,10,muy recomendados para viajar 10/10,5
2023-05-03,10,POR LA EFICIENCIA Y CLARIDAD,5
2023-05-03,10,Buen servicio.,5
2023-05-03,10,SI,5
2023-05-03,10,POR EFICIENTES Y RESPONSABLES,5
2023-05-03,10,excelente,5
2023-05-03,9,BUENE TARIFA,4
2023-05-03,10,la mejor aerolinea,5
2023-05-03,10,ACCESIBLE,5
2023-05-03,10,Fue fácil comprar,5
2023-05-03,10,"facil de entender la plataforma, no se ciclo y muy rapida",5
2023-05-03,10,rápido y sin costo,5
2023-05-03,10,buen servicio,5
2023-05-03,10,es practico y fueron las mejores tarifas ademas de que el pago con puntos tiene muchos beneficios,5
2023-05-03,10,POR LA FACILIDAD DE MANEJO DE SU PAGINA,5
2023-05-03,9,muy fluido,4
2023-05-03,9,por que es una aplicación muy amigable,4
2023-05-03,9,POR QUE NO HE PODIDO DEFINIR EL TRANSPORTE POR QUE NO ESTA MUY CLARO,4
2023-05-03,10,Buen Cervicio,5
2023-05-03,10,Good,5
2023-05-03,10,Porque se obtiene respuesta y solución inmediata con los medios que proponen en los servicios.,5
2023-05-03,10,buen servicio,5
2023-05-03,10,BUENA PAG,5
2023-05-03,9,muy facil,4
2023-05-03,10,Precio,5
2023-05-03,10,porque se soluciono mi cambio de itinerario,5
2023-05-03,10,"PORQUE SON EFICIENTES EN SUS SERVICIOS Y EL PERSONAL QUE ATIENDE VIA TELEFONICA, ES MUY AMABLE.",5
2023-05-03,10,Facilidad,5
2023-04-03,10,es rapido,5
2023-04-03,10,.,5
2023-04-03,9,facilidad,4
2023-04-03,9,EXCELENTES PRECIOS,4
2023-04-03,10,confiable,5
2023-04-03,10,POR QUE FUE FACILICIMO CAMBIAR MI VUELO,5
2023-04-03,9,la plataforma es muy amigable para el usuario,4
2023-04-03,10,FACIL,5
2023-04-03,10,Excelente servicio y rapidez  confiable  gracias VIVA !!,5
2023-04-03,10,EXCELENTES,5
2023-04-03,10,Fácil,5
2023-04-03,10,customer service was a lot of help,5
2023-04-03,10,siempre viajo muy comoda,5
2023-04-03,9,Es fácil su portal y tienen buen servicio,4
2023-04-03,10,Es muy sencillo,5
2023-04-03,10,EXELENTE,5
2023-04-03,10,Fácil de usar,5
2023-04-03,10,POR QUE SON CONSCIENTES DE NECESIDADES Y AYUDAN A MUCHA GENTE QUE NO PODRIA VOLAR SI UDS NO OFRECIERAN TAN EXCELENTE SERVIVIOIO Y PRECIOS,5
2023-04-03,10,Es fácil entrar a administrar la reservación desde su página web :),5
2023-04-03,10,SERVICIO,5
2023-04-03,10,muy fácil de usar,5
2023-04-03,10,buen servicio,5
2023-04-03,9,El sistema es muy intuitivo y permite hacer la gestión de forma sencilla,4
2023-04-03,10,buen servicio,5
2023-04-03,10,HASTA EL MOMENTO TODO HA IDO MUY BIEN,5
2023-04-03,10,muy amigable y rapido,5
2023-04-03,10,Los pasos a seguir son sencillos.,5
2023-04-03,10,es simple y claro,5
2023-04-03,10,ES FACIL,5
2023-04-03,10,Me agrada su sistema amigable y dinámico,5
2023-04-03,10,facil,5
2023-04-03,9,Es muy sencillo hacer los cambios y es muy claro el proceso,4
2023-04-03,10,BUEN SERVICIO,5
2023-04-03,9,agil y rapido,4
2023-04-03,10,Muy fácil e intuitiva,5
2023-04-03,10,SON UNA PLATAFORMA QUE SE AJUSTA A MIS NECESIDADES,5
2023-04-03,10,POR LA FACILIDAD DE USO.,5
2023-04-03,10,facilidad de cambio,5
2023-03-03,10,Todo excelente!,5
2023-03-03,10,excelente atencion al telefono y que den la opcion de 1 cambio gratis esta genial,5
2023-03-03,10,FACIL Y RAPIDO,5
2023-03-03,9,el pago es muy fácil de realizar,4
2023-03-03,10,rapido servicio,5
2023-03-03,10,MAS  FACIL K LA VERSION ANTERIOR,5
2023-03-03,10,FACIL Y RAPIDO,5
2023-03-03,10,"La página es muy entendible, interactiva, la iconografía es muy entendible y ayuda a entender y es fácil realizar la compra de vuelos.",5
2023-03-03,10,Facilidades que dan,5
2023-03-03,10,Muy facil a navegar el sitio,5
2023-03-03,10,Fue rapido y sencillo,5
2023-03-03,10,informacion rapida y facil acceso,5
2023-03-03,9,MUY BUEN SERVICIO,4
2023-03-03,10,FACIL DE HACERLO Y BUEN PRECIO,5
2023-03-03,10,"precio , accesibilidad",5
2023-03-03,10,X,5
2023-03-03,10,AGILIDAD,5
2023-03-03,10,excelente la facilidad d elos cambios,5
2023-03-03,10,buen servicio,5
2023-03-03,10,FACIL DE USAR,5
2023-03-03,10,MUY BUENOS SERVICIOS MIS AMIGOS GRACIAS...,5
2023-03-03,10,AYUDAN A SUS CLIENTES Y NO SON ABUSIVOS,5
2023-03-03,10,super rapido y facil de entender,5
2023-03-03,9,Buen servicio,4
2023-03-03,10,fue muy rápido,5
2023-03-03,10,Facil y Muy informativo,5
2023-03-03,10,POR EFECTIVO,5
2023-03-03,10,FACILIDADES EN LA PAGINA,5
2023-03-03,10,super rapido,5
2023-03-03,9,"Recomiendo el proceso porque es sencillo y rápido, espero puedan agregar el cambiar de rutas en el sitio web.",4
2023-03-03,10,"MUY FACIL TODO, MUCHAS GRACIAS",5
2023-03-03,10,POR EL BUEN SERVICIO,5
2023-03-03,10,es confiable,5
2023-03-03,10,Fácil e intuitiva la interacción con su plataforma. Gracias.,5
2023-03-03,10,Es muy amigable la navegacion,5
2023-03-03,10,buen servicio facil de reservar,5
2023-03-03,10,Muy accesible,5
2023-03-03,10,POR FACILITO,5
2023-03-03,10,saludos,5
2023-03-03,10,FACIL Y RAPIDO,5
2023-03-03,10,"FACIL RESERVAR, Y PRECIOS",5
2023-03-03,9,POR LA ACCESIBILIDAD,4
2023-03-03,10,FACILIDAD,5
2023-03-03,10,CALIDAD,5
2023-03-03,10,"ATENCION, FLEXIBILIDAD, PRECIO",5
2023-03-03,10,porque me dieron la solucion,5
2023-03-03,10,"muy practico, no tienes que esperar horar en linea como cuando es por telefono.",5
2023-03-03,10,EXCELENTE,5
2023-03-03,10,Super fácil de hacer mi cambio de vuelo,5
2023-02-03,10,es practica y amigable,5
2023-02-03,9,"Muy eficiente, amigable y los termins de cambio muy correctos",4
2023-02-03,10,RAPIDO YCOMODO,5
2023-02-03,9,ATENCION BUENA,4
2023-02-03,10,excelente serviciio a buen precio,5
2023-02-03,10,SUPERÁNDOSE,5
2023-02-03,10,excelente servicio,5
2023-02-03,9,web site,4
2023-02-03,10,buen servicio,5
2023-02-03,10,Excelente servicio,5
2023-02-03,10,FACILIDAD,5
2023-02-03,9,por la atencion y servicios que dan,4
2023-02-03,10,Fácil.,5
2023-02-03,9,fUE FÁCIL,4
2023-02-03,10,EXCELENTE SERVICIO,5
2023-02-03,10,Por su excelencia en el servicio,5
2023-02-03,10,es muy amigable la pagina y puedo tomar mi tiempo para hacer los cambios que necesito.. gracias,5
2023-02-03,9,POR DISPOIBILIDAD DE VUELOS,4
2023-02-03,10,Muy fácil de hacer cambios,5
2023-02-03,9,su facilidad de d acceso,4
2023-02-03,10,Sencillo y seguro.,5
2023-02-03,10,bueno,5
2023-02-03,10,S,5
2023-02-03,10,super facil,5
2023-02-03,9,"informacion accesible, fácil de hacer cambios y modificaciones",4
2023-02-03,9,por ser confiables,4
2023-02-03,10,eficacia,5
2023-02-03,10,La pagina de Internet es muy facil de entender para hacer los tramites,5
2023-02-03,10,Muy sencillo y accesible,5
2023-02-03,10,ES rapido,5
2023-02-03,10,El proceso es muy ágil y claro,5
2023-02-03,10,si,5
2023-02-03,10,PODER HACER CAMMBIOS SIN COSTO RAPIDO Y FACIUL SE AGRADECE,5
2023-02-03,10,fue muuy facil y rapido pero pondria paypal como forma de pago :),5
2023-02-03,10,PRECIOS ACCEISIBLES Y APOYO PARA MIS CAMBIOS CUANDO SOLICITO,5
2023-02-03,10,Like,5
2023-02-03,10,Son buenos,5
2023-02-03,10,La pagina es amigable y se puede elegir de forma dinamica,5
2023-02-03,10,por lo barato y lofacil,5
2023-02-03,10,Porque la página es muy sencilla,5
2023-02-03,10,Agil y sencillo,5
2023-02-03,10,exelente servicio,5
2023-02-03,9,FUE MUY CLARO Y PRONTO,4
2023-02-03,10,"Es muy facil, OJO por telefono hacen esta encuesta y esta pregunta si quiere uno contestar 10 solo toma el 1",5
2023-02-03,10,Very easy,5
2023-02-03,10,RAPIDO Y FACIL,5
2023-02-03,9,Por la rapidez,4
2023-02-03,10,0.1,5
2023-02-03,10,MUY FÁCIL Y RÁPIDO,5
2023-02-03,9,Por la flexibilidad y claridad en el proceso de compra y las opciones existentes.,4
2023-02-03,10,Me equivoque me di cuenta la hora y el precio fue muy accesible👏🏽👏🏽😅,5
2023-02-03,10,es muy conveniente,5
2023-02-03,10,super flexible muy bien,5
2023-02-03,10,Es rapido y sencillo,5
2023-02-03,10,FUE FÁCIL Y RAPIDO,5
2023-02-03,10,NADA,5
2023-01-03,10,Por ser muy eficientes.,5
2023-01-03,10,FACIL,5
2023-01-03,10,TODO MUY TRANSPARENTE,5
2023-01-03,9,Vuelos accesibles,4
2023-01-03,10,gracias,5
2023-01-03,9,LA SELECCION DE ASIENTOS ESTA MAL,4
2023-01-03,9,BUEN SERVICIO,4
2023-01-03,10,rapido,5
2023-01-03,9,Fue sencillo hacerlo,4
2023-01-03,10,eficaz y eficiente  ademas de buena cortesia,5
2023-01-03,9,buenos precios,4
2023-01-03,10,Eficiente,5
2023-01-03,10,Practicidad,5
2023-01-03,10,FUE RAPIDO Y SENCILLO,5
2023-01-03,10,muy sencillo y ágil,5
2023-01-03,10,Buen servicio,5
2023-01-03,10,Porquee es muy práctico y fácil el proceso,5
2023-01-03,10,permiten cambio y es muy fácil realizarlos en linea,5
2023-01-03,10,super sencillo,5
2023-01-03,10,POR SU AMABILIDAD,5
2023-01-03,10,TODO OK,5
2023-01-03,10,Facilidad de hacer cambios,5
2023-01-03,10,Buen servicio,5
2023-01-03,10,"ES MUY AMIGABLE LA PAGINA, TODO ES MUY ACCESIBLE",5
2023-01-03,10,Confiables,5
2023-01-03,9,Por el servicio,4
2023-01-03,10,ACCESIBILIDAD,5
2023-01-03,10,XD,5
2023-01-03,10,EXCELENTE SERVICIO,5
2023-01-03,10,FACILIDAD DE USO EN LA PAGINA,5
2023-01-03,10,POR SER FACIL Y RAPIDO,5
2023-01-03,10,rapido,5
2023-01-03,10,exelente servicio,5
2023-01-03,10,RAPIDO Y SEGURO,5
2023-01-03,10,Excellente experiencia,5
2023-01-03,10,Me caen Gordos !!!,5
2023-01-03,9,FUE FACIL,4
2023-01-03,10,Sito Perfetto !,5
2023-01-03,10,rapido,5
2023-01-03,9,BUENO,4
2023-01-03,10,MUY BIEN,5
2023-01-03,10,ES MUY AMIGABLE EL SISTEMA.,5
2023-01-03,10,BUEN SERVICIO,5
2023-01-03,10,por los precios,5
2023-01-03,10,POR QUE VÍA TELEFONICA NO SABÍAN COMO REALIZARLO,5
2023-01-03,10,SIEMPRE CON BUEN SERVICIO Y PRECIOS,5
2023-01-03,10,exelente ssrvicio,5
2023-01-03,10,buena experiencia al usar sus servivios,5
2023-01-03,10,por que son muy eficientes,5
2023-01-03,10,EXCELENTE SERVICIO,5
2023-01-03,10,es amigable la pagina,5
2023-01-03,9,IUIHIOJO,4
2023-01-03,10,Me han atendido muy bien,5
2023-01-03,10,NO TUVE PROBLEMAS EN CAMBIAR MI VUELO,5
2023-01-03,10,Facil cambio por la pagina web,5
2023-01-03,10,RAPDIO,5
2023-01-03,9,FACILIDAD,4
2023-01-03,9,practicos,4
2023-01-03,10,App rapido y eficiente.,5
2023-01-03,10,ok todo,5
2023-01-03,10,Sencillo de usar y con opciones increíbles que en mostrador se complican,5
2023-01-03,9,Por que es sencillo reservar y mas economico,4
2023-02-28,10,Fue bastante rápido y sencillo,5
2023-02-28,10,claro,5
2023-02-28,10,FUE ECXELENTE Y RAPIDO,5
2023-02-28,10,rapidez,5
2023-02-28,10,La pagina web es muy amigable,5
2023-02-28,10,muy fácil,5
2023-02-28,10,por la facilidad de hacer el cambio,5
2023-02-28,10,facilidad,5
2023-02-28,10,Eficacia,5
2023-02-28,10,AGILIDAD EN TRAMITE,5
2023-02-28,10,ESTA MUY SENCILLO Y CLARO EL USO DE LA PAGINA Y LA APP. GRACIAS,5
2023-02-28,9,RAPIDEZ,4
2023-02-28,10,TARIFAS MUY BARATAS,5
2023-02-28,9,Bien,4
2023-02-28,10,POR QUE SOLUCIONAN RAPIDO TODO,5
2023-02-28,10,buen servicio,5
2023-02-28,10,POR ACCESIBLE,5
2023-02-28,9,Por facilidad de compra,4
2023-02-28,10,Rapido y seguro,5
2023-02-28,10,servicio rápido,5
2023-02-28,10,POR RAPIDES EN EL SERVICIO,5
2023-02-28,10,Buen servicio,5
2023-02-28,9,Buena plataforma,4
2023-02-28,10,buen servicio,5
2023-02-28,9,Rapidez y sencillez,4
2023-02-28,10,Eficiencia,5
2023-02-28,10,fluido y facil,5
2023-02-28,10,TUVE UN ERROR A LA HORA DE RESERVAR. Y PUDE SOLUCIONARLO (PAGANDO UN EXTRA) DE MANERA RÁPIDA Y SENCILLA,5
2023-02-28,10,En lo que hemos viajado con Vivaarobus hemos tenido buenas experiencias.,5
2023-02-28,9,Facil acceso a cambios en linea,4
2023-02-28,10,hice los cambios y compras de inmediato en tiempo real con mucha facilidad y claridad,5
2023-02-28,10,SERVICIO,5
2023-02-28,10,por baratos,5
2023-02-28,9,FACIL DE HACER,4
2023-02-28,10,FACIL Y BARATO,5
2023-02-28,10,FACIL Y RAPIDO,5
2023-02-28,10,EXCELENTE,5
2023-02-28,10,Es intuitivo,5
2023-02-28,10,EXCELENTE,5
2023-02-28,10,lo sencillo q es su tramite,5
2023-02-28,10,MUY SENCILLO HACERLO,5
2023-02-28,10,Muy intuitivo el sistema,5
2023-02-28,10,Es muy amigable la plataforma,5
2023-02-28,10,todo funciona bien,5
2023-02-28,9,ES UNA BUENA COMPAÑIA,4
2023-02-28,9,MAS USUAL,4
2023-02-28,9,rapidos y buen servicio,4
2023-04-17,8,Los asientos deberían ser gratuitos,4
2023-04-17,8,"Debería haber otro medio de contacto que no implique un costo adicional, para hacer las aclaraciones de lo que busca uno realizar con su reservación. Tenía una liga para hacer el pago del TUA y solo me lo permitía hacer con mensualidades",4
2023-04-17,6,En los correos mandan un precio diferente que parece promoción y en la página es otro muy distinto y más elevado,3
2023-04-17,3,"Si quieres cambiar la ciudad de origen en tu vuelo no se puede por este medio,solo hablando y la verdad sale muy caro, no se por que si la tarifa es casi igual y se supone que tienes 3 cambios.",2
2023-04-17,7,deberian de incluir la seleccion de asientos sin costos adicionales... da la sensacion que quieren cobrar por todo.. y eso no deja buen sabor de boca.,4
2023-04-17,5,"PORQUE TIENEN MUY MAL SERVICIO EN SU AEROLINEA, PARECIERA QUE NO TIENEN CONTROL DE NADA.",2
