Date,nps,text,nps_scaled,label,Coincide
17/02/2023,9,MUY BUENA PAGINA,4,5,False
17/02/2023,10,Muy claro,5,5,True
17/02/2023,10,claridad,5,4,False
17/02/2023,9,porque es practico de usar,4,4,True
17/02/2023,10,porque es facil de usar,5,4,False
17/02/2023,10,muy bien,5,5,True
17/02/2023,9,muy facil usal el sitio web,4,5,False
17/02/2023,10,SU MOTOR DE BUSQUEDA ES MUY AMIGABLE Y TIENEN MEJOR TARIFA QUE LA COMPETENCIA,5,5,True
17/02/2023,10,Amigable e intuitiva,5,5,True
17/02/2023,10,Dinámica,5,4,False
17/02/2023,10,Me caen bien,5,4,False
17/02/2023,9,ok,4,3,False
17/02/2023,10,Economica,5,4,False
17/02/2023,10,excelentes precios,5,5,True
17/02/2023,10,Fácil de utilizar y tiene toda la información necesaria.,5,5,True
17/02/2023,10,POR LOS PRECIOS,5,4,False
17/02/2023,9,FUE RAPIDA LA RESERVACION Y DA TODAS LAS OPCIONES DE VUELO,4,5,False
17/02/2023,10,GRACIAS,5,5,True
17/02/2023,10,"Es bueno que antes de pagar se despliegue Nombre completo pasajero y fecha,  porque en AEROMEXICO al momento de pagar solo muestra la ruta, y no hay cómo ver el nombre del pasajero, y por si hay algun error en el nombre.  Es mucho mejor la pag. de Vivaaerobus",5,2,False
17/02/2023,10,muy facil la aplicacion para comprar mis boletos,5,5,True
17/02/2023,9,siemre es bueno el proceso,4,3,False
17/02/2023,10,"excelente servicio , denme un vuelo gratis  o le tienen miedo al exito",5,5,True
17/02/2023,9,Muy fácil de usar,4,5,False
17/02/2023,10,Información clara y transparente. Fácil de usar.,5,4,False
17/02/2023,9,SI,4,3,False
17/02/2023,10,servicio,5,5,True
17/02/2023,10,bueno bonio y barato,5,4,False
17/02/2023,9,FACILIDAD EN EL MANEJO DE LA APLICACION,4,4,True
17/02/2023,10,Todo es sencillo y claro.,5,5,True
17/02/2023,10,..,5,3,False
17/02/2023,10,muy buenos,5,5,True
17/02/2023,10,todo esta entendible y sin dificultades,5,5,True
17/02/2023,10,Muy practica y segura,5,5,True
17/02/2023,10,RÁPIDO,5,5,True
17/02/2023,10,facil y rapido,5,5,True
17/02/2023,10,facilidad de Navegar y Reservar,5,4,False
17/02/2023,10,SUPER AMIGABLE LA PAGINA!,5,5,True
17/02/2023,10,"precio, simpliicidad",5,4,False
17/02/2023,10,exelente,5,5,True
17/02/2023,10,SPER BIEN,5,4,False
17/02/2023,10,FACILIDAD PARA COMPRAR,5,4,False
17/02/2023,10,Bune servicio.,5,5,True
17/02/2023,9,Porque es sencillo,4,3,False
17/02/2023,9,POR EL COSTO,4,3,False
17/02/2023,10,por que es muy sencilla y práctica,5,4,False
17/02/2023,10,RAPIDEZ,5,5,True
17/02/2023,9,EXCELENTE,4,5,False
17/02/2023,10,Entendimiento y navegación fácil,5,4,False
17/02/2023,9,Muy económico y eficiente,4,5,False
17/02/2023,10,OK,5,3,False
17/02/2023,10,precios razonables y promociones,5,5,True
17/02/2023,10,Buen servicio,5,5,True
17/02/2023,10,MUY BIEN,5,5,True
17/02/2023,9,Facil,4,4,True
17/02/2023,10,Excelente servicio,5,5,True
17/02/2023,9,Es claro,4,4,True
17/02/2023,10,Es muy fácil y accesible la página,5,5,True
17/02/2023,9,ES MUY AGIL,4,5,False
17/02/2023,10,LA PAGINA ESTABA MUY FACIL DE ENTENDER Y LOS HORARIOS DE LOS VUELOS RASONABLES,5,1,False
17/02/2023,9,"Es amigable,",4,4,True
17/02/2023,10,excelente,5,5,True
17/02/2023,10,FACIL Y RAPIDO,5,5,True
17/02/2023,10,Todo excelente,5,5,True
17/02/2023,10,VIAJE SEGURO,5,5,True
17/02/2023,10,RAPIDO,5,5,True
17/02/2023,10,Muy facil y Accesible,5,5,True
17/02/2023,10,"POR QUE SON MAS ECONOMICOS, AUNQUE HAN TENIDO RETRASOS Y YA LAS TARIFAS HAN AUMENTADO ME GUSTA VIAJAR CON USTEDES",5,3,False
17/02/2023,9,Todo es muy práctico.,4,5,False
17/02/2023,10,"BUEN DÍA, MUY PRACTICO Y ENTENDIBLE LA INFORMACION PARA COMPRAR LOS VUELOS, GRACIAS.",5,5,True
17/02/2023,10,POR EL BUEN SERVICIO,5,5,True
17/02/2023,9,es facil,4,4,True
17/02/2023,10,FACIL DE RESERVAR,5,4,False
17/02/2023,10,buen servicio,5,5,True
17/02/2023,10,Es muy amigable e intuitiva,5,5,True
17/02/2023,10,MUY FACIL,5,5,True
17/02/2023,10,buen servicio,5,5,True
17/02/2023,10,Buenos precios,5,5,True
17/02/2023,10,excelente opcion,5,5,True
17/02/2023,10,MUY PRACTICA,5,5,True
17/02/2023,10,entendible el sistema,5,4,False
17/02/2023,10,very reasonable price,5,4,False
17/02/2023,10,Han mejorado mucho.,5,3,False
17/02/2023,10,FACIL DE ENTENDER EL PROCESO,5,4,False
17/02/2023,10,Facil de usar y manejable,5,4,False
17/02/2023,9,Es muy amigable la pagina,4,5,False
17/02/2023,10,TODO ES MUY FACIL Y ACCESIBLE,5,5,True
17/02/2023,9,facil navegacion,4,4,True
17/02/2023,10,really easy to work with!,5,5,True
17/02/2023,10,Es buen servicio,5,4,False
17/02/2023,10,facil uso,5,4,False
17/02/2023,10,VUELOS ACCESIBLES Y FORMAS DE PAPGO,5,4,False
17/02/2023,10,precios bajos,5,2,False
17/02/2023,10,dan la informacion exacta,5,5,True
17/02/2023,10,muy practivo,5,5,True
17/02/2023,10,MUY ACCESIBLE,5,5,True
17/02/2023,9,Muchos pasos para una sola compra,4,5,False
17/02/2023,10,practico y rapido,5,5,True
17/02/2023,9,Good service and very good prices. Able to choose Canadian dollars as currency,4,5,False
17/02/2023,10,es facil de usar y ofrece muchas opciones,5,4,False
17/02/2023,9,bien,4,4,True
17/02/2023,10,por ser mas economico que en otros sitios web,5,3,False
17/02/2023,9,:D,4,3,False
17/02/2023,9,"MUY BIEN ELABORADA, PERO TIENE DEMASIADAS TRABAS PARA INCREMENTAR EL COSTO",4,4,True
17/02/2023,10,bien,5,4,False
17/02/2023,10,Facilidad y claridad,5,5,True
17/02/2023,10,"Eficiente, rapido, facil de usar!",5,5,True
17/02/2023,9,todo bien gracias,4,5,False
17/02/2023,10,ES BUENO,5,4,False
17/02/2023,10,muy practica,5,5,True
17/02/2023,9,DEMORA EN SALIDAS,4,2,False
17/02/2023,9,Es muy versatil y practica.,4,5,False
17/02/2023,10,muy bn,5,1,False
17/02/2023,10,exelente muy practica,5,5,True
17/02/2023,10,buen servicio,5,5,True
17/02/2023,10,excelente servicio,5,5,True
17/02/2023,9,Facilidad y rapidez,4,5,False
17/02/2023,10,Buena experiencia.,5,5,True
17/02/2023,10,me gusto,5,4,False
17/02/2023,9,Por los buenos precios,4,5,False
17/02/2023,10,gracias,5,5,True
17/02/2023,9,ES AMIGABLE Y SENCILLA,4,4,True
17/02/2023,10,es muy fácil realizar la compra.,5,4,False
17/02/2023,10,excelente,5,5,True
17/02/2023,10,"es muy intuitiva, nada complicada.",5,4,False
17/02/2023,10,"ES MUY FACIL, Y ME ENCANTA EL SERVICIO DE VIVA AEROBUS.",5,5,True
17/02/2023,9,no se,4,1,False
17/02/2023,10,Buena plataforma,5,4,False
17/02/2023,9,BIEN,4,4,True
17/02/2023,9,Es funcional,4,4,True
17/02/2023,10,RAPIDO Y FACIL,5,5,True
17/02/2023,10,Gracias,5,5,True
17/02/2023,9,EXCELENTE SERVICIO,4,5,False
17/02/2023,10,Fácil de usar e intuitiva,5,4,False
17/02/2023,10,muy bien todo,5,5,True
17/02/2023,10,BUENA ATENCIÓN Y PÁGINA FLUIDA,5,4,False
17/02/2023,10,rapido y facil,5,5,True
17/02/2023,10,es muy fácil comprar,5,5,True
17/02/2023,10,FUE MUY FACIL,5,5,True
17/02/2023,10,Es muy clara la información,5,4,False
17/02/2023,10,precios muy accesibles,5,5,True
17/02/2023,10,todo bien,5,5,True
17/02/2023,10,Muy amigable todo el proceso.,5,5,True
17/02/2023,9,Es muy claro el proceso.,4,4,True
17/02/2023,10,Por que es bueno bonito y barato,5,4,False
17/02/2023,10,MUY FACIL DE RESERVAR MI BOLETO.,5,5,True
17/02/2023,10,recomiendo que si pagan o reservan en grupos los pongan juntos,5,5,True
17/02/2023,10,facil navegacion,5,4,False
17/02/2023,10,Easy to go,5,5,True
17/02/2023,10,Fue muy fácil,5,5,True
17/02/2023,10,Por la facilidad de su app,5,4,False
17/02/2023,10,excelenteservicoo,5,5,True
17/02/2023,10,BUEN SERVICIO,5,5,True
17/02/2023,10,Fue muy facil hacer la transaccion,5,4,False
17/02/2023,10,"Excelente aerolínea, 100% recomendable.",5,5,True
17/02/2023,10,muy util,5,5,True
17/02/2023,10,pagina facil y sencillo proceso,5,4,False
17/02/2023,10,lo uso muy frecuente,5,4,False
17/02/2023,9,Muy intuitivo el sitio,4,5,False
17/02/2023,9,sencillez,4,5,False
17/02/2023,10,nos gusta viva viva aerobus,5,5,True
17/02/2023,10,Hay mucha claridad en la información y precios.,5,4,False
17/02/2023,10,ME ENCANTA SOLO BAJEN MAS LOS PRECIOS,5,5,True
17/02/2023,9,Por ser buena onda,4,4,True
17/02/2023,9,Muy buenos precios y fácil de reservar,4,5,False
17/02/2023,9,Facilidad y precio razonable,4,4,True
17/02/2023,9,muy efectiva y comprensible,4,5,False
17/02/2023,10,Siempre,5,5,True
17/02/2023,10,La página es fácil de usar.,5,4,False
17/02/2023,10,"Fue muy practico, y ademas la atencion a clientes me apoyo mucho en el proceso",5,5,True
17/02/2023,10,Intuitiva,5,5,True
17/02/2023,10,facilidad,5,4,False
17/02/2023,10,SITIO FACIL DE MANEJAR,5,4,False
17/02/2023,10,comprA SEGURA POR INTERNET Y BUEN SERVICIO A LA HORA DE ABORDAD,5,5,True
17/02/2023,10,TE EXPLICA BIEN ES RAPIDA Y SEGURA,5,4,False
17/02/2023,9,explicacion clara,4,4,True
17/02/2023,10,precios excelentes,5,5,True
17/02/2023,9,Permite desde casa realizar la reserva.,4,4,True
17/02/2023,10,PORQUE ES UNA LINEA DE VUELOS CONIABLES Y SU PERSONAL ES CALIFICADO,5,5,True
17/02/2023,10,.,5,3,False
17/02/2023,10,Excelente... Claro que si los recomiendo,5,5,True
17/02/2023,10,Los pasos a seguir están sencillos de entender.,5,3,False
17/02/2023,10,genial,5,5,True
17/02/2023,10,no tube contratiempo,5,1,False
17/02/2023,10,TODO MUY FACIL,5,5,True
17/02/2023,10,muy amigable,5,5,True
17/02/2023,10,funciona bien,5,4,False
17/02/2023,9,MUY AMIGABLE LA PAGINA,4,5,False
17/02/2023,10,Facil de usar. precios muy raceonable,5,4,False
17/02/2023,10,Buena interfaz,5,4,False
17/02/2023,10,ok,5,3,False
17/02/2023,10,ES AGIL Y AMIGABLE,5,4,False
17/02/2023,9,Porque la web es sencilla y rápida,4,4,True
17/02/2023,10,rapidez,5,5,True
17/02/2023,10,confianbles,5,5,True
17/02/2023,10,BUENOS PRECIOS,5,5,True
17/02/2023,10,"Excelente usabilidad, mejoraron mucho. Muy rápida y sin errores.",5,5,True
17/02/2023,10,facil,5,4,False
17/02/2023,9,RAPIDA Y SENCILLA,4,5,False
17/02/2023,10,RAPIDO SISTEMA DE RESERVACIONES,5,5,True
17/02/2023,9,Vuelos y tarifas accesibles,4,5,False
17/02/2023,10,La facilidad de reservar un vuelo.,5,4,False
17/02/2023,10,Excelente servicio,5,5,True
17/02/2023,10,"Excelente el proceso de compra, sin complicaciones",5,5,True
17/02/2023,10,ok,5,3,False
17/02/2023,9,"Facil de entendre, y muy Buena explicacion en CADA cobro",4,5,False
17/02/2023,10,bueno y rapido,5,5,True
17/02/2023,9,UN POCO CAROS,4,3,False
17/02/2023,10,Es una página sencilla,5,3,False
17/02/2023,10,FACIL Y RAPIDO,5,5,True
17/02/2023,9,Buena aplicación,4,4,True
17/02/2023,9,POR PRECIO Y SERVICIO,4,4,True
17/02/2023,9,"Está más ágil, sencilla y rápida, conservando opciones",4,5,False
17/02/2023,9,ES FACIL DE ENTENDER,4,4,True
17/02/2023,9,excelente servicio,4,5,False
17/02/2023,10,por los precios y la accesibilidad,5,5,True
17/02/2023,10,rapidez,5,5,True
17/02/2023,9,Gracias,4,5,False
17/02/2023,10,perfectas tariffs,5,5,True
17/02/2023,9,La pagina es muy intuitiva y esta bien explicada toda la información.,4,4,True
17/02/2023,10,MUY FACIL DE USAR,5,5,True
17/02/2023,10,bien,5,4,False
17/02/2023,10,ES MUY FACIL Y RAPIDO DE COMPRAR BOLETOS,5,5,True
17/02/2023,10,"Excelente servicio, proceso de compra muy intuitivo y sencillo",5,5,True
17/02/2023,10,..,5,3,False
17/02/2023,10,SON BUENA OPCIÓN PARA VIAJAR,5,4,False
17/02/2023,10,Fácil de usar.,5,4,False
17/02/2023,9,SON PUNTUALES EN SUS VUELOS,4,4,True
17/02/2023,10,FACIL,5,4,False
17/02/2023,10,muy buena la pagina,5,5,True
17/02/2023,9,excelente servicio,4,5,False
17/02/2023,10,Por los buenos precios!,5,5,True
17/02/2023,10,fácil todo,5,5,True
17/02/2023,10,he viajado y me gusta mucho la atencion,5,5,True
17/02/2023,10,muchas gracuias muy facil,5,5,True
17/02/2023,9,ACCESIBLE,4,4,True
17/02/2023,10,Todo excelente,5,5,True
17/02/2023,9,Soy cliente habitual y siempre he tenido buen servicio,4,5,False
17/02/2023,10,EXCELEMTE TODO,5,5,True
17/02/2023,9,BUEN SERVICIO Y VUELOS ECONOMICOS,4,4,True
17/02/2023,10,buenos precios,5,5,True
17/02/2023,10,SE VE QUE EL SERVICIO ES BUENO,5,4,False
17/02/2023,10,TODO BIEN,5,5,True
17/02/2023,10,Bastante facil de usar,5,3,False
17/02/2023,9,tarifas,4,4,True
17/02/2023,10,gracias,5,5,True
17/02/2023,10,TODO EXCELENTE GRACIAS,5,5,True
17/02/2023,10,a mejorado los procesos de selección,5,3,False
17/02/2023,10,SENCILLO Y  AGIL,5,4,False
17/02/2023,9,.,4,3,False
17/02/2023,10,por barato,5,3,False
17/02/2023,10,Excelente!!!!,5,5,True
17/02/2023,9,Facil de entender las instrucciones de registro y para la compra,4,4,True
17/02/2023,10,NUY ACCESIBLE,5,4,False
17/02/2023,9,FUE FACIL,4,4,True
17/02/2023,10,MUY RAPIDO TRAMITE.,5,5,True
17/02/2023,10,"Por la facilidad de reservar, aunque es molesto que aparezca el TUA al final.",5,3,False
17/02/2023,9,RAPIDA Y ENTENDIBLE,4,5,False
17/02/2023,9,Una página muy amistosa para comprar,4,5,False
17/02/2023,10,Porque es muy sencillo,5,3,False
16/02/2023,10,por la facilidad de entrar a la pagina y la rapides,5,4,False
16/02/2023,10,TODO BIEN,5,5,True
16/02/2023,9,nice,4,4,True
16/02/2023,10,ES AGIL,5,4,False
16/02/2023,10,FÁCIL DE USAR,5,4,False
16/02/2023,10,excelente,5,5,True
16/02/2023,10,ok,5,3,False
16/02/2023,10,BUEN SERVICIO,5,5,True
16/02/2023,10,BUENOS PRECIOS,5,5,True
16/02/2023,10,QUE AYA VUELOS A MENOS TIEMPO,5,2,False
16/02/2023,10,"ACCESIBILIDAD EN PRECIO, CONFORT Y COMODIDAD EN LOS VUELOS",5,4,False
16/02/2023,10,RAPIDO LA COMPRA,5,5,True
16/02/2023,9,BARATA,4,3,False
16/02/2023,9,Son vuelos economicos y buenos,4,4,True
16/02/2023,9,pagina facil de usar,4,4,True
16/02/2023,10,.,5,3,False
16/02/2023,10,ES PRACTICO Y SEGURO AL HACER EL PAGO,5,4,False
16/02/2023,10,accesible y buen precio,5,5,True
16/02/2023,10,me encanta es muy facil hacer compras,5,5,True
16/02/2023,9,Es muy sencillo el proceso,4,3,False
16/02/2023,10,Bien,5,4,False
16/02/2023,10,LA PAGINA ES MUY SENCILLA DE UTILIZAR,5,4,False
16/02/2023,10,economia,5,4,False
16/02/2023,9,good,4,4,True
16/02/2023,10,"Son muy amables, en lo particular y personal no e tenido una sola queja hacia la aerolinea y personal",5,5,True
16/02/2023,10,GRACIAS,5,5,True
16/02/2023,10,TODO BIEN,5,5,True
16/02/2023,10,Me parecio muy descriptiva la pagina,5,2,False
16/02/2023,10,t,5,5,True
16/02/2023,10,POR SU BUEN SERVICIO,5,5,True
16/02/2023,10,"por su buen servicio, precios bajos y puntualidad.",5,4,False
16/02/2023,10,porque es muy facil y practico hacerlo desde la comodidad de mi hogar.,5,5,True
16/02/2023,10,MUY ACCESIBLE Y AMIGABLE PARA REALIZAR TUS COMPRAS DE VUELO,5,5,True
16/02/2023,9,La navegación es muy intuitiva. Lo unico que no me gusta es que hay demasiados pasos con todas las opciones para llegar al pago final,4,3,False
16/02/2023,10,todo esta muy bien especificado,5,5,True
16/02/2023,10,bien hecho,5,4,False
16/02/2023,9,"EFICIENTE, ESPERO Q TMBN SEA SEGURA",4,5,False
16/02/2023,10,MUY RAPIDA,5,5,True
16/02/2023,10,excelente servicio online y en el aeropuerto,5,5,True
16/02/2023,10,es muy facil,5,5,True
16/02/2023,9,Fluye bien en general aunque hay mucha informacion distractora,4,3,False
16/02/2023,10,es facil y rapido,5,5,True
16/02/2023,10,"Super facil de utilizar, y la opcion de pagar el TUA despues esta muy buena.",5,5,True
16/02/2023,9,"ME GUSTA MUCHO, PERO AUNQUE ENTIENDO QUE TANTAS OPCIONES EXTRA PUEDEN SER UTILES, HABEMOS QUIENES YA TENEMOS ESAS DECISIONES RESUELTAS",4,4,True
16/02/2023,10,Muy amigable y con toda la información disponible para tener una experiencia de compra agradable,5,5,True
16/02/2023,10,MUY RAPIDO.,5,2,False
16/02/2023,10,esta todo muy sencillo de seguir!! gracias!!,5,5,True
16/02/2023,10,esta todo muy claro,5,5,True
16/02/2023,10,SERVICIO MUY EFICIENTE,5,5,True
16/02/2023,10,Facil y amigable,5,5,True
16/02/2023,10,.,5,3,False
16/02/2023,9,Casi todo claro,4,5,False
16/02/2023,10,Facil operacion,5,4,False
16/02/2023,10,T,5,5,True
16/02/2023,10,HORARIO,5,3,False
16/02/2023,10,muy sencilla y fácil,5,5,True
16/02/2023,9,Costos,4,1,False
16/02/2023,10,"TODO MUY  AMENO AL MOMENTO DE ELEGIR EL VUELO Y HACER EL PAGO, Y LOS PRECIOS MUY ACCESIBLES",5,5,True
16/02/2023,10,POR CALIDAD Y ECONOMIA,5,5,True
16/02/2023,10,todo ok,5,5,True
16/02/2023,10,facil de reservar,5,4,False
16/02/2023,10,Gracias,5,5,True
16/02/2023,9,economico,4,4,True
16/02/2023,10,"ES MUY SENCILLO RESERVAR, COMPRAR Y FACTURAR",5,5,True
16/02/2023,10,METODO PARA LA COMPRA ES MUY SENCILLO,5,3,False
16/02/2023,10,Muy sensillo el tramite,5,1,False
16/02/2023,10,es amigable,5,4,False
16/02/2023,10,bien,5,4,False
16/02/2023,10,Han mejorado mucho con lo accesible y fluidez de su pagina solo con la app es con lo que siempre me pide descargar nueva versión a pesar de que ya lo he realizado,5,3,False
16/02/2023,9,por el precio,4,4,True
16/02/2023,10,buen precio y fácil,5,5,True
16/02/2023,10,"exelete pagina, muy practica, los mejores precios",5,5,True
16/02/2023,10,EL MEJOR,5,5,True
16/02/2023,10,"Eficiente, rapidez, calidad y claridad.",5,5,True
16/02/2023,10,Muy facil reservar,5,5,True
16/02/2023,10,gracias excelente,5,5,True
16/02/2023,10,POR PRECIO,5,4,False
16/02/2023,10,"es m uy plascentero viajar con vivaaerobus,y al reservar me hago acredora del 55% DE DESCUENTO EN EL TRASLADO EN OMNIBUS",5,1,False
16/02/2023,10,Facial de navegar,5,3,False
16/02/2023,10,es muy buena,5,5,True
16/02/2023,10,facil de usar,5,4,False
16/02/2023,10,fue muy facil,5,5,True
16/02/2023,10,FACIL NAVEGACION,5,4,False
16/02/2023,10,"excelente, agil y muy bien explicado",5,5,True
16/02/2023,10,GRACIAS,5,5,True
16/02/2023,10,muy accesible,5,5,True
16/02/2023,9,Intuitiva y rápida. Sólo de repente muchos bugs,4,4,True
16/02/2023,10,GRACIAS :),5,5,True
16/02/2023,9,eficiente,4,5,False
16/02/2023,9,Intuitiva y fácil de utilizar,4,5,False
16/02/2023,10,Excelente selección.,5,5,True
16/02/2023,10,muy efectivo,5,5,True
16/02/2023,10,Facil de usar,5,4,False
16/02/2023,10,"Easy to use Website, Gracias!",5,5,True
16/02/2023,10,"TODO MUY BIEN CUANDO HE VIAJADO CON USTEDES, EXCELENTE.",5,5,True
16/02/2023,10,BUEN SERVICIO,5,5,True
16/02/2023,10,todo excelente,5,5,True
16/02/2023,10,BUEN SERVICIO Y ENTENDIBLE,5,5,True
16/02/2023,10,porque son vuelos economicos,5,3,False
16/02/2023,10,claridad,5,4,False
16/02/2023,10,rapida,5,5,True
16/02/2023,10,bien,5,4,False
16/02/2023,10,Muy fácil de usar y no solo te va agregando lo que tu escoges.,5,5,True
16/02/2023,9,MEJORAR PRECIOS JAJA,4,4,True
16/02/2023,10,LO ACCESIBLE,5,5,True
16/02/2023,10,Todo muy claro,5,5,True
16/02/2023,10,Es fácil de usar y la interfaz está bonita.,5,4,False
16/02/2023,10,pagina amigable y buenos precios,5,5,True
16/02/2023,10,MUY PRACTICA Y COMPRENSIBLE,5,5,True
16/02/2023,9,fluyó bien,4,3,False
16/02/2023,10,.,5,3,False
16/02/2023,10,chida,5,3,False
16/02/2023,10,Es una pagina web rapida y la compra es segura.,5,5,True
16/02/2023,10,BUENA TARIFA,5,4,False
16/02/2023,10,FACIL DE CONSEGUIR VUELOS Y BUEN PRECIO,5,5,True
16/02/2023,10,"Muy fácil de entender y manejar, felicidades!",5,5,True
16/02/2023,10,Por precios,5,4,False
16/02/2023,10,Muy agil todo,5,5,True
16/02/2023,9,economico,4,4,True
16/02/2023,10,ES MUY ENTENDIBLE,5,5,True
16/02/2023,9,"Aunque es buena y rápida, muchos pasos de confirmación",4,3,False
16/02/2023,10,Es  tan facil use su pagina,5,5,True
16/02/2023,10,"Fácil, rápido y económico",5,5,True
16/02/2023,10,Like,5,5,True
16/02/2023,10,POR SER MUY CLAROS EN SUS TRAMITES EN LINEA,5,5,True
16/02/2023,10,es rapida,5,5,True
16/02/2023,10,J,5,5,True
16/02/2023,10,ECONOMICO,5,4,False
16/02/2023,9,Muy accesible y buenas instrucciones,4,5,False
16/02/2023,10,"Muy interactiva y fácil, felicidades",5,5,True
16/02/2023,10,La información es muy clara y rápida.,5,5,True
16/02/2023,10,buen servicio,5,5,True
16/02/2023,10,"SON BUENOS, BONITOS Y BARATOS
BUENA RELCION PRECIO CALIDAD",5,5,True
16/02/2023,10,EXCELENTE SERVICO,5,5,True
16/02/2023,10,por que son los mejores,5,5,True
16/02/2023,9,Facil de reservar,4,4,True
16/02/2023,9,Es fàcil de usar,4,4,True
16/02/2023,9,Tuvimos tiempos buenos y malos como en todo pero nadie es más tu de lo que tú eres ahora,4,2,False
16/02/2023,10,eficiencia,5,5,True
16/02/2023,9,BUEN SERVICIO,4,5,False
16/02/2023,10,.,5,3,False
16/02/2023,9,YA ES MAS FACIL DE COMPRAR POR LA PAGINA,4,5,False
16/02/2023,10,",",5,4,False
16/02/2023,10,FACIL DE EDITAR,5,4,False
16/02/2023,10,por el servicio,5,5,True
16/02/2023,10,POR BUENAS TARIFAS,5,4,False
16/02/2023,10,PAGINA MUY AMIGABLE Y RAPIDA,5,5,True
16/02/2023,10,Siempre viajo con ustedes y nunca he tenido problemas,5,5,True
16/02/2023,9,por que ya he viajado con viva aerobus,4,5,False
16/02/2023,10,TODO BIEN,5,5,True
16/02/2023,10,MUY BUENO,5,5,True
16/02/2023,10,Facil de entender y rápido,5,4,False
16/02/2023,9,amigable,4,4,True
16/02/2023,10,Amigable y clara.,5,4,False
16/02/2023,10,porque son baratos,5,3,False
16/02/2023,10,facil de logara tu boleto y bien explicado,5,4,False
16/02/2023,10,Eficiencia,5,5,True
16/02/2023,9,Clara...,4,3,False
16/02/2023,10,bueno,5,4,False
16/02/2023,10,RAPIDO,5,5,True
16/02/2023,10,No me inlcuyen automaticamente otros cargos,5,1,False
16/02/2023,9,FUE FACIL Y RAPIDO UTILIZAR LA PAGINA,4,5,False
16/02/2023,10,Amabilidad,5,5,True
16/02/2023,10,precio y practicidad,5,5,True
